Subject_ID,max,min,median,mean,var,rms,diff1_mean,diff2_mean,diff1_std,diff2_std,freq0,freq1,freq2,freq3,freq4,freq5,freq6,freq7
20250415-2400941625,2.3,-8.0,0.3252087396189997,0.3927021794905052,0.0457742852394602,0.447201617859387,-0.0002205324780836,-1.0805042836781694e-06,0.0155406333123595,0.0095532213469787,6.721509494148902,0.3858369366993739,0.1845833986558486,0.0568015312467893,0.0496382549743584,0.027157077620449,0.0162702742088169,0.0132926232860885
20250415-2500131138,5.3,-32.9,0.4764069139122553,0.4585624189395881,0.0446332022057368,0.50488879396305,-3.074337625275201e-05,1.6188007260453105e-05,0.0271038659288101,0.0182460395937888,6.525273910103525,1.1248381969299108,0.3086219665253629,0.0642177901908131,0.0457740535767957,0.0196528931025874,0.0166926063146257,0.007633282626099
20250415-2500150490,-4.7,-24.0,0.5627099535736232,0.5124032954604184,0.0779303413042123,0.5835130491282172,-0.0001603505581907,-3.138739756543793e-05,0.0195914549689969,0.0100200983060753,11.995985816478315,0.1146685748958544,0.0236140637990177,0.007218027812904,0.0024748131079935,0.0018734823229335,0.0007483215865505,0.0007303668826836
20250415-2500239623,-31.5,-37.3,0.5464862219421746,0.5376773328275773,0.0817171528078479,0.608945044354928,0.0014381064886478,2.563408653216835e-05,0.0127812998650107,0.0064952769102453,5.74716744189303,0.2868678546264863,0.0602331016455719,0.0378127241408905,0.0117055326021229,0.0052992660220337,0.0014799690332987,0.0008514242163219
20250415-2500246967,-29.9,-34.0,0.3336058113222944,0.3805878455777968,0.0490296359023118,0.4403143696313585,0.0002335088398516,1.4805049970158472e-05,0.021117072522995,0.0111447703820525,5.650198691750446,0.4478078589421536,0.4671986293819627,0.1210630659000941,0.0282027667538756,0.0357989037416403,0.0073513985531057,0.0045127826942532
20250415-2500252946,-10.2,-22.4,0.4526660743305133,0.3888253397398662,0.0441092452186031,0.4419212486885255,0.0007313245339107,-3.189058880711236e-05,0.0175021967279995,0.0091938027484567,6.306396345562148,0.5713337065838984,0.1012613512265915,0.0727554348103713,0.0377126477673614,0.0291510974340595,0.0063243393801999,0.0031231367466021
20250416-2101077830,14.5,-0.9,0.3278809235915944,0.3384992134694616,0.0380299269198783,0.3906554036991201,0.0001344677714735,-0.0003068051303329,0.0399293547136119,0.0224696151128685,1.8523028192351807,0.8370841003104399,0.8425303895502559,0.1871179897336779,0.1485342701195059,0.0478150768166059,0.0320599402003727,0.0046758225973727
20250416-2201521843,20.3,3.4,0.5132984690986149,0.5093226072467145,0.0348975479550233,0.5425007522645607,0.0001365624346284,2.506631960018984e-05,0.021231738413979,0.0088122340769437,11.377613414268351,0.9418454456858664,0.6104798307928457,0.2775152099705255,0.0871780542889715,0.0375967579938983,0.0060104496582942,0.0073748216167259
20250416-2300887736,-14.5,-44.1,0.7402447493604858,0.6709366904965367,0.0711699924225039,0.7220291095772728,-0.0007245885883933,1.4101084713288645e-05,0.0087414664332144,0.0034904075251089,5.8064451195816,0.0396721537094996,0.0050949429451134,0.001088477330582,0.0004190937487653,0.0001427890165109,0.0001045598495456,0.0001235069320224
20250416-2400637209,-13.7,-21.7,0.4257909333426327,0.459965404048741,0.0380193220992313,0.4995873247200663,0.0013141762224604,0.0003475532880498,0.0602983607305328,0.0462935002369372,1.3416371790879262,0.7257907209098241,0.7468732626560873,0.5777461261660253,0.1998910661537208,0.1510391675672913,0.1727213370711041,0.0648891659117218
